tweet_id,created_at,user_location,tweet_text,label_A,label_B,pct_certainty_A,pct_certainty_B
1349140672931123206,Tue Jan 12 23:46:16 +0000 2021,,"@portoalegre24h Por que será que os politico são protegidos? A Covid19 apareceu e mata os véios, mas não mata os véios politicos. Agora esse raio caiu perto de um politico, mas nem chamuscou o cara.",0,1,75,75
1346605557726277632,Tue Jan 05 23:52:38 +0000 2021,Tubarão,"@Tobias_Fretta Cara, ninguém sabe se tá salvando. Agora se é uma chance, assim como é o álcool e a máscara, pq não? Quem morreu por um efeito colateral provocado por medicamentos utilizados no tratamento precoce? Até chegar a vacina, temos que lutar com o que tem.",-1,1,25,50
1349504657857646595,Wed Jan 13 23:52:37 +0000 2021,"Pelotas, Brasil","Dos cinco diretores, quatro foram indicados pelo Bolsonaro. Um deles, o tenente-coronel Jorge Luiz Kormann, é fã do Olavo de Carvalho e já fez críticas públicas à Coronavac.  🤡🤡  Deus tenha piedade de nós!",-1,0,25,100
1347332152405463049,Thu Jan 07 23:59:52 +0000 2021,,"@oatila Eu sou a favor de qualquer vacina, mas trabalho com logística e sei que para transportar e estocar a vacina da Pfizer não é fácil e se pensarmos nas pessoas que estão a frente de MS, as chances de perdermos 2 ou 3 milhões de doses são grandes.",-1,1,25,75
1346935657193762819,Wed Jan 06 21:44:20 +0000 2021,Kurtistown,"@Stinholopes Se for a pfizer, moderna ou a de oxford sao boas!Aq no Brasil tomamos da febre amarela q tb tem riscos e fizeram um terror, porem diminuiu absurdamente o número de mortos! A da hn1 tb, digo isso pq o brasil smp foi um país de excelência em vacinação, antes do bolsonaro, é claro",-1,1,25,75
1347328593966338049,Thu Jan 07 23:45:43 +0000 2021,São Paulo,"@CNNBrasil A vacina Coronavac, vamos lembrar, aconteceu APESAR do Dória e do PSDB, e não por causa deles: APESAR dos cortes de verba da FAPESP, APESAR do sucateamento do Butantã e da USP. (+) Fala de @MariliaMoscou",1,0,25,50
1349502725051056135,Wed Jan 13 23:44:56 +0000 2021,Sampa,@BlogdoNoblat #ImpeachmentDeBolsonaroUrgente #ForaBolsonaroGenocida #ForaBolsonaroESeuBandoDeCriminososeCORRUPTOS #BolsonaroÉUmMerda #BolsonaroSatãVoltaPraOInferno 206.009 mortes hj pelo corona vírus.  A culpa é sua Bolsonaro! #ForaBolsonaro,-1,0,25,100
1349074395055222790,Tue Jan 12 19:22:55 +0000 2021,"Santa Catarina, Brasil","Nos EUA, estão jogando fora as vacinas da Moderna já que pessoas não estão comparecendo e ela não aguenta mais de 6h em temperatura ambiente... Então se você garante que nenhuma vacina será jogada fora, vá até o Ministério da Saúde e proponha a sua logística para as vacinas +90%",-1,1,25,50
1348047174651633665,Sat Jan 09 23:21:06 +0000 2021,,"@PastorMalafaia CALA A BOCA MALAFAIA. A pandemia do coronavírus é maléfica à humanidade, mas mais maléfica mesmo é a pandemia de pastor como Malafaia.",0,1,75,25
1346831458992840704,Wed Jan 06 14:50:17 +0000 2021,,@sputnik_brasil Se isto acontecer vá para Rússia ! Não confie no governo de seu país ! Já foi inocente para confiar em um país latino !,0,1,100,100
1347454610370396160,Fri Jan 08 08:06:28 +0000 2021,"São Paulo, Brasil","@oatila Preço de cada dose das vacinas que estão sendo (e/ou serão em breve) aplicadas na Europa: Moderna, 14,60 euros; Pfeizer/BioNTech, 12,00 euros; AstraZeneca/Oxford, 1,68 euros.",-1,1,25,75
1349481394091798532,Wed Jan 13 22:20:11 +0000 2021,"Juiz de Fora, Brasil","@CssioLf @xicograziano @butantanoficial Nem seringa o governo tem, fechou c a Oxford e ponto. Ficou parado.",-1,1,25,50
1346602496278605824,Tue Jan 05 23:40:28 +0000 2021,"Rio de Janeiro, Brasil",@alvarodias_ Por mim você  pode tomar todas. Aliás  devia tomar a de Oxford e a chinesa pra garantir. Estou doando as minhas doses.,0,1,75,50
1346759025313120256,Wed Jan 06 10:02:27 +0000 2021,Porto Alegre,"Quem sabe outros países também estariam esperando a vacina da AstraZeneca, de armazenamento mais fácil  e com tradição de confiabilidade que a Sputnik não tem.",0,1,75,100
1349463217609859072,Wed Jan 13 21:07:57 +0000 2021,,"A cada 02 pessoas vacinadas 01 ficou protegida e a outra não. É isso que importa...Infelizmente... É a realidade. Vacina de eficácia superior aos 70% (Pfizer, Moderna ou Oxford) Já! Um abraço! @BoletimCoppolla  @GeneralMourao  @monperronefc   @jairbolsonaro",-1,1,25,75
1348051566369132547,Sat Jan 09 23:38:33 +0000 2021,,@redegni Anvisa: Faltam dados para o uso emergencial da CoronaVac,-1,1,50,100
1347540908921782272,Fri Jan 08 13:49:23 +0000 2021,,"@gigopepo cara, não é simples assim, e nenhum país tá apostando em TODAS. e justamente por essas particularidades que a gente precisa escolher a que melhor se adapta aqui.  a da Moderna por exemplo é impossível no Brasil, não tem estrutura pra manter a vacina refrigerada",-1,1,25,75
1348035784469860362,Sat Jan 09 22:35:50 +0000 2021,Salvador,"@Estadao Óbvio! Não precisa de cartas, Búzios, runas para saber. Enqnt a de Oxford ñ sair vai sempre faltar alguma coisas 😂😂",1,0,50,75
1349502568796475392,Wed Jan 13 23:44:19 +0000 2021,,@minsaude @Medicina_CFM os brasileiros queremos saber. Existe tratamento precoce para COVID-19?,1,0,50,75
1346910566833475584,Wed Jan 06 20:04:38 +0000 2021,,@Sergio_Miro @BobjeffHD Ótima ideia! Assim fico livre da vacina da Sinovac( vacina chinesa) e usamos a de Oxford,0,1,50,75
1348324970204700673,Sun Jan 10 17:44:58 +0000 2021,,@mellziland Tá mto na cara que não podem soltar os dados antes da aprovação por causa de contrato com a sinovac.,-1,1,75,75
1347330602194915328,Thu Jan 07 23:53:42 +0000 2021,"Pontal do Sul, Brazil",@claudioedantas A Pfizer quer que o Brasil tenha que  pagar por qualquer processo contra a companhia...  Por favor... Temos outras opções 👍,-1,1,25,100
1349143012874596356,Tue Jan 12 23:55:34 +0000 2021,"Rio de Janeiro, Brasil","@AbrahamWeint É FALTA D INTELIGÊNCIA OU D DESONESTIDADE ?!🤔  A Eficácia Global, 50,38%,só fala do percentual d vacinados q contraíram a Covid-19.Metade!  A nós interessa o Desfecho Secundário: Foram casos leves ou muito leves,78% d eficácia! Não teve caso d moderado a grave! 100% d eficácia! https://t.co/zDPZ8C2eW7",-1,1,25,50
1347689988016766978,Fri Jan 08 23:41:46 +0000 2021,Brasil,@MIGUELVGN881 Tem que correr porque a Coronavac vai começar dia 25 kkkkkkk,-1,0,75,75
1346585105528184834,Tue Jan 05 22:31:22 +0000 2021,"Paraná, Brasil","@augustodeAB Eu achei q hoje o Doria não transmitiu muito segurança . Deve estar cansado , bah . Será q tem mesmo alguma coisa errada com a coronavac..",1,0,25,50
1347628481014804487,Fri Jan 08 19:37:22 +0000 2021,"Indianapolis, IN","@gpdorneles meu palpite, endpoint primário pífio pq adicionaram viremia como fator (a Pfizer e a modeRNA desenharam para o sucesso e usaram apenas critérios de sintomas) e a vacina não protege de pegar o vírus (esperadíssimo)",-1,1,25,75
1346934780902961155,Wed Jan 06 21:40:51 +0000 2021,,"@NicabateYah Se a vacina da Pfizer de fato apresentar eficácia e salvar vidas, penso que será muito mais gratificante para essa senhora  e o prêmio Nobel será apenas um enfeite..",0,-1,25,50
1348385267758084101,Sun Jan 10 21:44:34 +0000 2021,"São Paulo, Brasil","@VogelMaricy Estão comentando que a vacina Pfizer tbm foi feita pela a China, será?",1,0,100,50
1348251797790584834,Sun Jan 10 12:54:12 +0000 2021,,"@Lau_bbarcellos @EduLau @mab_sp125 Também não me conformo. Uma vacina fantástica, 95% de eficácia, testada no Brasil. Foi esnobada repetidamente pelo governo. Agora para 2021 não há mais disponibilidade.  E a displicência continua. Porque não fecham acordo com a Moderna? Com a Janssen, com a Novavax?😩",-1,0,25,50
1348769087095250944,Mon Jan 11 23:09:43 +0000 2021,,@MayorBWPayne SI ASTRAZENECA MODERNA Y PFIZER SEGURO,0,-1,100,75
1347331788893523972,Thu Jan 07 23:58:25 +0000 2021,,@BarnardB20 Um dia só pra cada? O povo vai ser contaminado na fila da vacina.,1,-1,25,50
1347318355447918593,Thu Jan 07 23:05:02 +0000 2021,,@dan_alt @lhmandetta Pq a Pfizer ainda n existe para nós.. kkkk,1,0,50,75
1349371797746163713,Wed Jan 13 15:04:41 +0000 2021,,"@mellziland @ceciliamartinn @larissablog @binerighetti @TaschnerNatalia Pq a Vacina da Moderna, Pfizer e Sputinik com eficáciad de mais de 90% são piores ou iguais a Coronavac e não melhores??? Europa, EUA, Argentina e Bolívia com vacinas com mais de 90% de eficácia e Brasil com a menos eficaz... Podem tentar esconder isso, mas não vão conseguir.",-1,1,25,25
1349140146650820612,Tue Jan 12 23:44:11 +0000 2021,,@dadourado Caíram todos no golpe de marketing da Pfizer e ninguém sabe como sair.,1,0,25,50
1348742466682445829,Mon Jan 11 21:23:57 +0000 2021,brasília,"@gla_diado Se tivessem comprado as 70 mi doses da pfizer, dava pra vacinar os prioritários. As outras vacinas pros restantes...muita incompetência!",0,-1,25,50
1348588923589713920,Mon Jan 11 11:13:49 +0000 2021,Brasil,"@LuizNun81660758 @CNNBrasil @profeborto @Ezequiasns @manuelkobel @HumbertoReisJr Não sou especialista, mas pelas pesquisas, o fato da vacina da Pfizer e da Moderna usarem tecnologia mais inovadora, a mRNA, torna a vacina mais eficaz. Por outro lado, pesa custo, dificuldade de armazenamento. Acho q qualquer vacina q evitar hospitalização será bem vinda.",-1,1,75,50
1348781412846067712,Mon Jan 11 23:58:42 +0000 2021,Rio de Janeiro,@raposoanapaula Gente eu acabei de falar sobre isso... guerra política com a vacina. Burocracia da Anvisa tem objetivo bem nítido,0,1,75,50
1348041968539078657,Sat Jan 09 23:00:25 +0000 2021,,"@1612Thiago @samydana Mas será. Não tenho dúvidas q o mundo inteiro usará essa vacina. Como tb a da Pfizer, Moderna e até a da Rússia",0,-1,75,75
1347323095158321153,Thu Jan 07 23:23:52 +0000 2021,"São Paulo, Brazil","@thaisplicandoo @alvarodias_ Thais, vamos fazer assim: os paranaenses tomam vacina da China, os paulistas tomam da Pfizer, Moderna, Oxford, Sputinik , fechado ?????",1,0,25,50
1347693053570670600,Fri Jan 08 23:53:57 +0000 2021,"Rio de Janeiro, Brasil","@PedroJo06512765 Ñ entendo, se a Índia está em 2° lugar de mortes por covid-19 ,está produzindo vacinas indianas q as clínicas encomendaram 5 milhões de doses, pq ñ vacinaram os indianos?",1,0,25,50
1349117879304794115,Tue Jan 12 22:15:42 +0000 2021,"Brasília, Brasil","@Oneuboneub @henriqueffleck @lnunesjr Não senhor! Primeira leva da AstraZeneca já chega em final de janeiro, tem acordo com a Jansem para abril e as vacinas do consórcio Covax. Vamos ver se ANVISA aprova a Coronavac. https://t.co/t7B34P2qQ2",-1,1,50,75
1349479377122320386,Wed Jan 13 22:12:10 +0000 2021,,@costa_rui ADIA ENEM JUSTIÇA precisamos que adiem o enem para evitar futuras infecções causa pelo Covid19 durante as provas do ENEM #adiaenem,-1,0,50,25
1346604619984723969,Tue Jan 05 23:48:54 +0000 2021,,"@Dida_CRF É muito complicado, abandonei essa discussão faz tempo. No meio médico há pessoas conceituadas que defendem uso de ivermectina e hxcq. No estado do ES, por exemplo, a própria SESA (secretaria estadual de saúde) tem o ""pack covid-19"" no protocolo.",-1,1,100,50
